,University Name,Field,City,Region,Major,Lowest Score,Highest Score,Ranking,YEAR
1157,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Medicine,443.16057,499.47831,14700,2015
1158,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Modern Turkish Dialect and Literature,293.17274,384.83948,181000,2015
1159,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Pre-school Teaching,335.93571,376.45353,172000,2015
1160,ATATURK UNIVERSITY (SE),EA,ERZURUM,Eastern Anatolia Region,Public Administration,274.52966,348.23453,240000,2015
1161,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Public Relations and Promotion,283.95573,338.0047,190000,2015
1162,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Radio Television and Cinema,289.91219,394.28954,173000,2015
1163,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Theology,326.88389,389.88048,207000,2015
1164,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Turkish Language and Literature,320.04897,431.10652,112000,2015
1165,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Art History,284.8315,297.89821,272000,2016
1166,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Civil Engineering,324.30481,389.64993,145000,2016
1167,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Computer Engineering,279.5208,383.9158,217000,2016
1168,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Electrical and Electronics Engineering,291.97282,352.80887,192000,2016
1169,ATATURK UNIVERSITY (SE),DIL,ERZURUM,Eastern Anatolia Region,English Language and Literature,310.90118,409.58334,27300,2016
1170,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Gastronomy and Kitchen Arts,450.43786,450.43786,95300,2016
1171,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Geography,328.35474,364.48528,107000,2016
1172,ATATURK UNIVERSITY (SE),EA,ERZURUM,Eastern Anatolia Region,Guidance and Psychological Counseling,411.16878,438.1021,51600,2016
1173,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,History,307.795,362.0285,195000,2016
1174,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Journalism,284.5208,324.10138,273000,2016
1175,ATATURK UNIVERSITY (SE),EA,ERZURUM,Eastern Anatolia Region,Law,422.33365,444.60129,30800,2016
1176,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Medicine,239.88001,289.13576,15500,2016
1177,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Modern Turkish Dialect and Literature,297.13385,341.65749,228000,2016
1178,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Pre-school Teaching,376.52998,425.93784,235000,2016
1179,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Public Relations and Promotion,293.51346,343.4695,241000,2016
1180,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Radio Television and Cinema,292.09475,354.10107,246000,2016
1181,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Theology,347.1671,395.37312,275000,2016
1182,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Turkish Language and Literature,339.13613,394.14703,118000,2016
1183,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Art History,254.05105,287.69909,403000,2017
1184,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Civil Engineering,263.5584,308.46049,151000,2017
1185,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Computer Engineering,284.87194,349.58739,220000,2017
1186,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Electrical and Electronics Engineering,260.76841,382.17637,199000,2017
1187,ATATURK UNIVERSITY (SE),DIL,ERZURUM,Eastern Anatolia Region,English Language and Literature,326.13305,397.59764,27200,2017
1188,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Gastronomy and Kitchen Arts,216.46781,277.75391,117000,2017
1189,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Geography,309.0139,345.56477,180000,2017
1190,ATATURK UNIVERSITY (SE),EA,ERZURUM,Eastern Anatolia Region,Guidance and Psychological Counseling,343.91719,379.62117,59000,2017
1191,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,History,277.62158,387.103,303000,2017
1192,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Journalism,301.98624,362.62401,305000,2017
1193,ATATURK UNIVERSITY (SE),EA,ERZURUM,Eastern Anatolia Region,Law,199.57044,299.61528,28800,2017
1194,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Medicine,421.6049,421.6049,16300,2017
1195,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Modern Turkish Dialect and Literature,251.94888,318.78856,413000,2017
1196,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Pre-school Teaching,392.21164,409.98091,42900,2017
1197,ATATURK UNIVERSITY (SE),EA,ERZURUM,Eastern Anatolia Region,Public Administration,240.669,291.65186,304000,2017
1198,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Public Relations and Promotion,302.59102,424.16838,274000,2017
1199,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Radio Television and Cinema,278.70214,320.99591,296000,2017
1200,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Theology,289.16742,400.97838,104000,2017
1201,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Turkish Language and Literature,296.74197,418.48627,236000,2017
1202,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Art History,240.14024,277.85441,682201,2018
1203,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Civil Engineering,270.20995,312.76916,223660,2018
1204,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Computer Engineering,256.38469,364.14417,267380,2018
1205,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Electrical and Electronics Engineering,253.83804,337.04787,276715,2018
1206,ATATURK UNIVERSITY (SE),DIL,ERZURUM,Eastern Anatolia Region,English Language and Literature,319.37123,419.9435,31367,2018
1207,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Gastronomy and Kitchen Arts,316.02328,344.57026,150886,2018
1208,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Geography,280.76232,338.75885,329987,2018
1209,ATATURK UNIVERSITY (SE),EA,ERZURUM,Eastern Anatolia Region,Guidance and Psychological Counseling,326.39515,414.4972,115450,2018
1210,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,History,260.32501,301.55024,486265,2018
1211,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Journalism,238.65622,367.78557,697969,2018
1212,ATATURK UNIVERSITY (SE),EA,ERZURUM,Eastern Anatolia Region,Law,373.18346,394.31349,41228,2018
1213,ATATURK UNIVERSITY (SE),SAY,ERZURUM,Eastern Anatolia Region,Medicine,465.46616,486.82311,17421,2018
1214,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Modern Turkish Dialect and Literature,241.35336,276.50263,669492,2018
1215,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Pre-school Teaching,363.16072,408.03512,38196,2018
1216,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Public Relations and Promotion,248.7325,344.15013,594461,2018
1217,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Radio Television and Cinema,246.47996,292.21754,617110,2018
1218,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Theology,320.22176,365.74063,135939,2018
1219,ATATURK UNIVERSITY (SE),SOZ,ERZURUM,Eastern Anatolia Region,Turkish Language and Literature,306.30488,368.59619,190288,2018
1220,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Electrical and Electronics Engineering,336.78304,360.67296,74000,2015
1221,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Food Engineering,270.10072,327.4456,150000,2015
1222,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Mechanical Engineering,335.7651,367.52784,74800,2015
1223,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Mechatronic Engineering,333.44558,371.37473,76800,2015
1224,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Metallurgy and Materials Engineering,279.12884,320.79554,137000,2015
1225,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Electrical and Electronics Engineering,358.39157,391.09565,79300,2016
1226,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Food Engineering,271.70796,329.26086,178000,2016
1227,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Mechanical Engineering,355.19417,387.55997,81900,2016
1228,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Mechatronic Engineering,342.22773,386.28698,93000,2016
1229,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Metallurgy and Materials Engineering,284.34575,342.93181,159000,2016
1230,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Electrical and Electronics Engineering,352.87811,402.93365,82000,2017
1231,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Food Engineering,273.20846,295.40715,182000,2017
1232,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Mechanical Engineering,348.16108,378.04027,86300,2017
1233,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Mechatronic Engineering,337.08531,374.89266,97200,2017
1234,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Metallurgy and Materials Engineering,285.7227,344.23504,162000,2017
1235,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Electrical and Electronics Engineering,358.08601,386.47615,84370,2018
1236,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Food Engineering,265.85736,312.0824,236059,2018
1237,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Mechanical Engineering,350.31624,401.86185,91624,2018
1238,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Mechatronic Engineering,338.64886,377.36217,103750,2018
1239,BURSA TEKNIK UNIVERSITY,SAY,BURSA,Marmara Region,Metallurgy and Materials Engineering,278.12503,327.49474,203162,2018
1240,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,American Culture and Literature,392.70474,430.47263,9170,2015
1241,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,"Archaeology

",266.16881,326.07457,310000,2015
1242,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Architecture,411.23983,471.33479,26000,2015
1243,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Biology Teaching,262.6748,321.24791,167000,2015
1244,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Chemistry,230.90061,263.98665,232000,2015
1245,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Chemistry Teaching,295.60171,401.29833,202000,2015
1246,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,City and Region Planning,313.11516,347.36747,96000,2015
1247,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Civil Engineering,379.55844,397.80885,43300,2015
1248,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Computer Science,267.90925,325.66891,157000,2015
1249,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Econometric,277.25549,320.87904,209000,2015
1250,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Electrical and Electronics Engineering,391.49486,426.36865,36200,2015
1251,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,English Teaching,426.06527,476.6213,5090,2015
1252,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Environmental Engineering,281.45819,327.69641,133000,2015
1253,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Finance,309.37023,357.98473,128000,2015
1254,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,French Teaching,313.08094,455.59049,22500,2015
1255,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Geography Teaching,397.30005,416.13513,13500,2015
1256,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Guidance and Psychological Counseling,396.24267,437.7738,26100,2015
1257,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,History ,345.51407,396.86993,66300,2015
1258,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,History Teaching,384.71635,413.76159,24600,2015
1259,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Industrial Engineering,384.6452,427.48345,40300,2015
1260,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,International Business and Trade,336.61017,385.82184,83500,2015
1261,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,International Relations ,360.24604,387.10721,58900,2015
1262,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,Interpretation-Interpretership,444.9361,474.71519,3160,2015
1263,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Law,415.17331,461.11029,13900,2015
1264,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,Linguistic,347.04323,424.06654,16100,2015
1265,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Logistic Management,332.09436,364.27239,89900,2015
1266,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,"Management Information
Systems",299.4573,346.2301,149000,2015
1267,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Math,287.49249,367.18912,128000,2015
1268,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Math Teaching,384.71376,432.50572,40400,2015
1269,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Mechanical Engineering,373.52249,389.45804,47000,2015
1270,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Medicine,477.45963,484.17876,4940,2015
1271,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Metallurgy and Materials Engineering,309.06998,348.40114,100000,2015
1272,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Movie Design and Management,381.79781,439.8422,21600,2015
1273,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Nursing,323.67362,385.70754,89600,2015
1274,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Philosophy,294.15419,337.02462,207000,2015
1275,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Physical Therapy and Rehabilitation ,453.70017,488.4572,18500,2015
1276,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Physics,228.44466,258.9154,237000,2015
1277,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Physics Teaching,249.99926,279.69112,190000,2015
1278,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Pre-school Teaching,366.80995,401.24735,94800,2015
1279,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Primary School Math Teaching,380.11064,434.83285,43400,2015
1280,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Psychology,407.64651,414.70855,18000,2015
1281,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Public Administration,337.44231,377.02489,89600,2015
1282,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Science Teaching,274.72186,358.7609,148000,2015
1283,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Social Science Teaching,359.24895,401.42547,39600,2015
1284,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Sociology,345.04358,375.15468,88100,2015
1285,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Statistics,233.54255,258.73293,228000,2015
1286,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Teaching,353.44333,389.94995,66900,2015
1287,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Theology,355.05291,462.94589,109000,2015
1288,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Tourism Business,287.93049,321.66576,178000,2015
1289,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Turkish Language and Literature,418.02232,453.6513,8430,2015
1290,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Turkish Teaching,404.56502,439.45862,13400,2015
1291,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,American Culture and Literature,412.42658,431.73383,9550,2016
1292,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,"Archaeology

",281.84694,449.51659,357000,2016
1293,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Architecture,364.73685,404.11107,30200,2016
1294,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Biology Teaching,275.57996,324.18823,173000,2016
1295,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Chemistry,230.91465,274.25682,247000,2016
1296,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Chemistry Teaching,333.50146,383.84578,211000,2016
1297,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,City and Region Planning,432.85463,454.97354,121000,2016
1298,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Civil Engineering,406.84856,435.53318,47600,2016
1299,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Computer Science,288.37516,377.94678,160000,2016
1300,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Econometric,443.26324,499.21675,254000,2016
1301,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Electrical and Electronics Engineering,285.9766,332.78318,38300,2016
1302,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,English Teaching,444.72707,498.50728,5410,2016
1303,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Environmental Engineering,314.71647,413.89371,157000,2016
1304,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Finance,344.30862,374.72102,141000,2016
1305,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,French Teaching,320.67013,502.71501,25200,2016
1306,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Geography Teaching,410.14348,494.3004,15700,2016
1307,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Guidance and Psychological Counseling,422.04036,440.7651,31100,2016
1308,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,History ,369.1697,434.17796,67000,2016
1309,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,History Teaching,412.34748,455.74209,23200,2016
1310,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Industrial Engineering,417.88627,446.44545,44800,2016
1311,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,International Business and Trade,401.76001,418.61426,90100,2016
1312,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,International Relations ,297.75524,351.97057,52800,2016
1313,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,Interpretation-Interpretership,458.90928,490.19725,3740,2016
1314,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Law,332.5823,399.46869,15100,2016
1315,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,Linguistic,353.97134,443.45532,18800,2016
1316,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Logistic Management,359.94575,383.62411,96900,2016
1317,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,"Management Information
Systems",310.18446,337.84456,131000,2016
1318,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Math,236.1165,305.52045,144000,2016
1319,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Math Teaching,409.21999,464.23286,46300,2016
1320,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Mechanical Engineering,239.66161,294.75632,52400,2016
1321,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Medicine,239.71401,310.9647,4890,2016
1322,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Metallurgy and Materials Engineering,373.41846,394.3635,117000,2016
1323,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Movie Design and Management,473.62357,513.14837,34000,2016
1324,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Nursing,398.56242,442.98538,101000,2016
1325,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Philosophy,319.41003,369.6346,221000,2016
1326,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Physical Therapy and Rehabilitation ,299.79889,388.76438,26800,2016
1327,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Physics,261.99945,345.38915,257000,2016
1328,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Physics Teaching,260.5227,332.81733,198000,2016
1329,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Pre-school Teaching,391.45806,432.92973,144000,2016
1330,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Primary School Math Teaching,393.07283,443.38396,56700,2016
1331,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Psychology,433.794,440.60684,21400,2016
1332,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Public Administration,288.46231,342.37755,92100,2016
1333,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Science Teaching,285.03799,367.77103,159000,2016
1334,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Social Science Teaching,372.55475,461.13949,43000,2016
1335,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Sociology,373.71116,403.4614,94900,2016
1336,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Statistics,231.97651,269.0861,273000,2016
1337,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Teaching,383.05983,424.72479,72300,2016
1338,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Theology,339.51142,386.04208,169000,2016
1339,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Tourism Business,368.06028,416.02819,235000,2016
1340,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Turkish Language and Literature,441.29047,464.33609,8560,2016
1341,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Turkish Teaching,429.78954,462.34597,13400,2016
1342,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,American Culture and Literature,418.48954,437.54328,8850,2017
1343,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,"Archaeology

",254.01012,326.27389,382000,2017
1344,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Architecture,419.3974,440.43386,33500,2017
1345,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Biology Teaching,276.25818,319.02512,184000,2017
1346,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Chemistry,236.13988,270.95576,245000,2017
1347,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Chemistry Teaching,261.35097,384.57638,215000,2017
1348,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,City and Region Planning,300.58869,348.73166,140000,2017
1349,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Civil Engineering,390.55571,405.28836,51900,2017
1350,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Computer Science,278.56084,366.57565,174000,2017
1351,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Econometric,431.868,491.88237,252000,2017
1352,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Electrical and Electronics Engineering,407.31714,468.42019,40700,2017
1353,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,English Teaching,440.19966,489.40645,5610,2017
1354,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Environmental Engineering,279.10744,331.08732,172000,2017
1355,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Finance,306.73159,382.85099,153000,2017
1356,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,French Teaching,342.47752,430.57777,23400,2017
1357,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,Geography Teaching,393.33232,423.68768,33600,2017
1358,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Guidance and Psychological Counseling,404.09696,438.18687,34400,2017
1359,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,History ,346.16622,406.27968,115000,2017
1360,DOKUZ EYLUL UNIVERSITY,SOZ,IZMIR,Aegean Region,History Teaching,381.74308,429.85421,58900,2017
1361,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Industrial Engineering,395.504,424.93214,48400,2017
1362,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,International Business and Trade,336.92311,388.16299,101000,2017
1363,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,International Relations ,384.99682,406.14682,55000,2017
1364,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,Interpretation-Interpretership,453.54707,508.6394,4000,2017
1365,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Law,331.83695,398.81076,14500,2017
1366,DOKUZ EYLUL UNIVERSITY,DIL,IZMIR,Aegean Region,Linguistic,361.08302,418.74965,19500,2017
1367,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,Logistic Management,327.60797,364.94052,116000,2017
1368,DOKUZ EYLUL UNIVERSITY,EA,IZMIR,Aegean Region,"Management Information
Systems",320.01754,363.4308,129000,2017
1369,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Math,246.69569,296.73667,153000,2017
1370,DOKUZ EYLUL UNIVERSITY,SAY,IZMIR,Aegean Region,Math Teaching,393.79894,411.75305,49700,2017
